Serving HTTP on 0.0.0.0 port 80 (http://0.0.0.0:80/) ...

Keyboard interrupt received, exiting.
127.0.0.1 - - [17/Nov/2024 06:38:15] "GET /Navbar.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:15] code 404, message File not found
127.0.0.1 - - [17/Nov/2024 06:38:15] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [17/Nov/2024 06:38:16] "GET /First%20Page.html HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:17] "GET /First%20Page.css HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:17] "GET /SEPM%20137.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:17] "GET /SEPM%20148.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:17] "GET /SEPM%20108.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:17] "GET /SEPM%20103.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:17] "GET /SEPM%2028.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:17] "GET /SEPM%20127.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:17] "GET /SEPM%20131.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:19] "GET /Lunch.html HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:19] "GET /SEPM%20143.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:19] "GET /SEPM%20146.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:19] "GET /panner2.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:19] "GET /Noorth%20Indian%20Thali2.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:19] "GET /SEPM%20147.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:19] "GET /Mutton%20Biryani.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:19] "GET /SEPM%2022.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:19] "GET /Roti1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:19] "GET /Jeera%20Rice3.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:19] "GET /Paneer%20Tikka1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:19] "GET /Chicken-Biryani3.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:19] "GET /SEPM%20123.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:32] "GET /Dinner.html HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:32] "GET /SEPM%20145.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:32] "GET /Garlic-Butter-Naan.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:39:09] "GET /Breakfast.html HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:39:09] "GET /Vada1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:39:09] "GET /Paratha5.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:39:09] "GET /tea.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:39:09] "GET /SEPM%2025.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:39:09] "GET /Aloo%20Paratha.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:39:09] "GET /SEPM%20117.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:39:09] "GET /SEPM%20118.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:39:09] "GET /SEPM%2023.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:39:10] "GET /SEPM%20138.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:39:10] "GET /Dosa.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:39:10] "GET /idly.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:39:12] "GET /Order%20Confirmation.html HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:39:12] "GET /cart.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:42] "GET /First%20Page.html HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:42] "GET /First%20Page.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:42] "GET /SEPM%20137.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:42] "GET /SEPM%20103.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:42] "GET /SEPM%20108.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:42] "GET /SEPM%20127.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:42] "GET /SEPM%2028.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:42] "GET /SEPM%20131.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:43] "GET /Breakfast.html HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:44] "GET /order.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:44] "GET /SEPM%20123.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:44] "GET /Paratha5.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:44] "GET /Aloo%20Paratha.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:44] "GET /Vada1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:44] "GET /SEPM%2025.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:44] "GET /SEPM%20117.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:44] "GET /cart.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:44] "GET /tea.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:44] "GET /SEPM%2022.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Nov/2024 06:41:44] "GET /SEPM%20118.jpg HTTP/1.1" 304 -
